,zip_code,type,city,county,state,short_state
438,1655,Standard,Worcester,Worcester County,Massachusetts,MA
439,1701,Standard,Framingham,Middlesex County,Massachusetts,MA
440,1702,Standard,Framingham,Middlesex County,Massachusetts,MA
441,1703,PO Box,Framingham,Middlesex County,Massachusetts,MA
442,1704,PO Box,Framingham,Middlesex County,Massachusetts,MA
443,1705,PO Box,Framingham,Middlesex County,Massachusetts,MA
444,1718,Standard,Village Of Nagog Woods,Middlesex County,Massachusetts,MA
445,1719,Standard,Boxborough,Middlesex County,Massachusetts,MA
446,1720,Standard,Acton,Middlesex County,Massachusetts,MA
447,1721,Standard,Ashland,Middlesex County,Massachusetts,MA
448,1730,Standard,Bedford,Middlesex County,Massachusetts,MA
449,1731,Standard,Hanscom Afb,Middlesex County,Massachusetts,MA
450,1740,Standard,Bolton,Worcester County,Massachusetts,MA
451,1741,Standard,Carlisle,Middlesex County,Massachusetts,MA
452,1742,Standard,Concord,Middlesex County,Massachusetts,MA
453,1745,Standard,Fayville,Worcester County,Massachusetts,MA
454,1746,Standard,Holliston,Middlesex County,Massachusetts,MA
455,1747,Standard,Hopedale,Worcester County,Massachusetts,MA
456,1748,Standard,Hopkinton,Middlesex County,Massachusetts,MA
457,1749,Standard,Hudson,Middlesex County,Massachusetts,MA
458,1752,Standard,Marlborough,Middlesex County,Massachusetts,MA
459,1754,Standard,Maynard,Middlesex County,Massachusetts,MA
460,1756,Standard,Mendon,Worcester County,Massachusetts,MA
461,1757,Standard,Milford,Worcester County,Massachusetts,MA
462,1760,Standard,Natick,Middlesex County,Massachusetts,MA
463,1770,Standard,Sherborn,Middlesex County,Massachusetts,MA
464,1772,Standard,Southborough,Worcester County,Massachusetts,MA
465,1773,Standard,Lincoln,Middlesex County,Massachusetts,MA
466,1775,Standard,Stow,Middlesex County,Massachusetts,MA
467,1776,Standard,Sudbury,Middlesex County,Massachusetts,MA
468,1778,Standard,Wayland,Middlesex County,Massachusetts,MA
469,1784,PO Box,Woodville,Middlesex County,Massachusetts,MA
470,1801,Standard,Woburn,Middlesex County,Massachusetts,MA
471,1803,Standard,Burlington,Middlesex County,Massachusetts,MA
472,1805,Unique,Burlington,Middlesex County,Massachusetts,MA
473,1806,Unique,Woburn,Middlesex County,Massachusetts,MA
474,1807,Unique,Woburn,Middlesex County,Massachusetts,MA
475,1808,Unique,Woburn,Middlesex County,Massachusetts,MA
476,1810,Standard,Andover,Essex County,Massachusetts,MA
477,1812,Unique,Andover,Essex County,Massachusetts,MA
478,1813,Unique,Woburn,Middlesex County,Massachusetts,MA
479,1815,Unique,Woburn,Middlesex County,Massachusetts,MA
480,1821,Standard,Billerica,Middlesex County,Massachusetts,MA
481,1822,PO Box,Billerica,Middlesex County,Massachusetts,MA
482,1824,Standard,Chelmsford,Middlesex County,Massachusetts,MA
483,1826,Standard,Dracut,Middlesex County,Massachusetts,MA
484,1827,Standard,Dunstable,Middlesex County,Massachusetts,MA
485,1830,Standard,Haverhill,Essex County,Massachusetts,MA
486,1831,PO Box,Haverhill,Essex County,Massachusetts,MA
487,1832,Standard,Haverhill,Essex County,Massachusetts,MA
488,1833,Standard,Georgetown,Essex County,Massachusetts,MA
489,1834,Standard,Groveland,Essex County,Massachusetts,MA
490,1835,Standard,Haverhill,Essex County,Massachusetts,MA
491,1840,Standard,Lawrence,Essex County,Massachusetts,MA
492,1841,Standard,Lawrence,Essex County,Massachusetts,MA
493,1842,PO Box,Lawrence,Essex County,Massachusetts,MA
494,1843,Standard,Lawrence,Essex County,Massachusetts,MA
495,1844,Standard,Methuen,Essex County,Massachusetts,MA
496,1845,Standard,North Andover,Essex County,Massachusetts,MA
497,1850,Standard,Lowell,Middlesex County,Massachusetts,MA
498,1851,Standard,Lowell,Middlesex County,Massachusetts,MA
499,1852,Standard,Lowell,Middlesex County,Massachusetts,MA
500,1853,PO Box,Lowell,Middlesex County,Massachusetts,MA
501,1854,Standard,Lowell,Middlesex County,Massachusetts,MA
502,1860,Standard,Merrimac,Essex County,Massachusetts,MA
503,1862,Standard,North Billerica,Middlesex County,Massachusetts,MA
504,1863,Standard,North Chelmsford,Middlesex County,Massachusetts,MA
505,1864,Standard,North Reading,Middlesex County,Massachusetts,MA
506,1865,PO Box,Nutting Lake,Middlesex County,Massachusetts,MA
507,1866,PO Box,Pinehurst,Middlesex County,Massachusetts,MA
508,1867,Standard,Reading,Middlesex County,Massachusetts,MA
509,1876,Standard,Tewksbury,Middlesex County,Massachusetts,MA
510,1879,Standard,Tyngsboro,Middlesex County,Massachusetts,MA
511,1880,Standard,Wakefield,Middlesex County,Massachusetts,MA
512,1885,PO Box,West Boxford,Essex County,Massachusetts,MA
513,1886,Standard,Westford,Middlesex County,Massachusetts,MA
514,1887,Standard,Wilmington,Middlesex County,Massachusetts,MA
515,1888,PO Box,Woburn,Middlesex County,Massachusetts,MA
516,1889,Unique,North Reading,Middlesex County,Massachusetts,MA
517,1890,Standard,Winchester,Middlesex County,Massachusetts,MA
518,1899,Unique,Andover,Essex County,Massachusetts,MA
519,1901,Standard,Lynn,Essex County,Massachusetts,MA
520,1902,Standard,Lynn,Essex County,Massachusetts,MA
521,1903,PO Box,Lynn,Essex County,Massachusetts,MA
522,1904,Standard,Lynn,Essex County,Massachusetts,MA
523,1905,Standard,Lynn,Essex County,Massachusetts,MA
524,1906,Standard,Saugus,Essex County,Massachusetts,MA
525,1907,Standard,Swampscott,Essex County,Massachusetts,MA
526,1908,Standard,Nahant,Essex County,Massachusetts,MA
527,1910,Unique,Lynn,Essex County,Massachusetts,MA
528,1913,Standard,Amesbury,Essex County,Massachusetts,MA
529,1915,Standard,Beverly,Essex County,Massachusetts,MA
530,1921,Standard,Boxford,Essex County,Massachusetts,MA
531,1922,Standard,Byfield,Essex County,Massachusetts,MA
532,1923,Standard,Danvers,Essex County,Massachusetts,MA
533,1929,Standard,Essex,Essex County,Massachusetts,MA
534,1930,Standard,Gloucester,Essex County,Massachusetts,MA
535,1931,PO Box,Gloucester,Essex County,Massachusetts,MA
536,1936,PO Box,Hamilton,Essex County,Massachusetts,MA
537,1937,PO Box,Hathorne,Essex County,Massachusetts,MA
538,1938,Standard,Ipswich,Essex County,Massachusetts,MA
539,1940,Standard,Lynnfield,Essex County,Massachusetts,MA
540,1944,Standard,Manchester,Essex County,Massachusetts,MA
541,1945,Standard,Marblehead,Essex County,Massachusetts,MA
542,1949,Standard,Middleton,Essex County,Massachusetts,MA
543,1950,Standard,Newburyport,Essex County,Massachusetts,MA
544,1951,Standard,Newbury,Essex County,Massachusetts,MA
545,1952,Standard,Salisbury,Essex County,Massachusetts,MA
546,1960,Standard,Peabody,Essex County,Massachusetts,MA
547,1961,PO Box,Peabody,Essex County,Massachusetts,MA
548,1965,PO Box,Prides Crossing,Essex County,Massachusetts,MA
549,1966,Standard,Rockport,Essex County,Massachusetts,MA
550,1969,Standard,Rowley,Essex County,Massachusetts,MA
551,1970,Standard,Salem,Essex County,Massachusetts,MA
552,1971,PO Box,Salem,Essex County,Massachusetts,MA
553,1982,Standard,South Hamilton,Essex County,Massachusetts,MA
554,1983,Standard,Topsfield,Essex County,Massachusetts,MA
555,1984,Standard,Wenham,Essex County,Massachusetts,MA
556,1985,Standard,West Newbury,Essex County,Massachusetts,MA
557,2018,PO Box,Accord,Plymouth County,Massachusetts,MA
558,2019,Standard,Bellingham,Norfolk County,Massachusetts,MA
559,2020,PO Box,Brant Rock,Plymouth County,Massachusetts,MA
560,2021,Standard,Canton,Norfolk County,Massachusetts,MA
561,2025,Standard,Cohasset,Norfolk County,Massachusetts,MA
562,2026,Standard,Dedham,Norfolk County,Massachusetts,MA
563,2027,PO Box,Dedham,Norfolk County,Massachusetts,MA
564,2030,Standard,Dover,Norfolk County,Massachusetts,MA
565,2031,Standard,East Mansfield,Bristol County,Massachusetts,MA
566,2032,Standard,East Walpole,Norfolk County,Massachusetts,MA
567,2035,Standard,Foxboro,Norfolk County,Massachusetts,MA
568,2038,Standard,Franklin,Norfolk County,Massachusetts,MA
569,2040,PO Box,Greenbush,Plymouth County,Massachusetts,MA
570,2041,PO Box,Green Harbor,Plymouth County,Massachusetts,MA
571,2043,Standard,Hingham,Plymouth County,Massachusetts,MA
572,2044,Unique,Hingham,Plymouth County,Massachusetts,MA
573,2045,Standard,Hull,Plymouth County,Massachusetts,MA
574,2047,PO Box,Humarock,Plymouth County,Massachusetts,MA
575,2048,Standard,Mansfield,Bristol County,Massachusetts,MA
576,2050,Standard,Marshfield,Plymouth County,Massachusetts,MA
577,2051,PO Box,Marshfield Hills,Plymouth County,Massachusetts,MA
578,2052,Standard,Medfield,Norfolk County,Massachusetts,MA
579,2053,Standard,Medway,Norfolk County,Massachusetts,MA
580,2054,Standard,Millis,Norfolk County,Massachusetts,MA
581,2055,PO Box,Minot,Plymouth County,Massachusetts,MA
582,2056,Standard,Norfolk,Norfolk County,Massachusetts,MA
583,2059,PO Box,North Marshfield,Plymouth County,Massachusetts,MA
584,2060,PO Box,North Scituate,Plymouth County,Massachusetts,MA
585,2061,Standard,Norwell,Plymouth County,Massachusetts,MA
586,2062,Standard,Norwood,Norfolk County,Massachusetts,MA
587,2065,PO Box,Ocean Bluff,Plymouth County,Massachusetts,MA
588,2066,Standard,Scituate,Plymouth County,Massachusetts,MA
589,2067,Standard,Sharon,Norfolk County,Massachusetts,MA
590,2070,PO Box,Sheldonville,Norfolk County,Massachusetts,MA
591,2071,Standard,South Walpole,Norfolk County,Massachusetts,MA
592,2072,Standard,Stoughton,Norfolk County,Massachusetts,MA
593,2081,Standard,Walpole,Norfolk County,Massachusetts,MA
594,2090,Standard,Westwood,Norfolk County,Massachusetts,MA
595,2093,Standard,Wrentham,Norfolk County,Massachusetts,MA
596,2108,Standard,Boston,Suffolk County,Massachusetts,MA
597,2109,Standard,Boston,Suffolk County,Massachusetts,MA
598,2110,Standard,Boston,Suffolk County,Massachusetts,MA
599,2111,Standard,Boston,Suffolk County,Massachusetts,MA
600,2112,PO Box,Boston,Suffolk County,Massachusetts,MA
601,2113,Standard,Boston,Suffolk County,Massachusetts,MA
602,2114,Standard,Boston,Suffolk County,Massachusetts,MA
603,2115,Standard,Boston,Suffolk County,Massachusetts,MA
604,2116,Standard,Boston,Suffolk County,Massachusetts,MA
605,2117,PO Box,Boston,Suffolk County,Massachusetts,MA
606,2118,Standard,Boston,Suffolk County,Massachusetts,MA
607,2119,Standard,Roxbury,Suffolk County,Massachusetts,MA
608,2120,Standard,Roxbury Crossing,Suffolk County,Massachusetts,MA
609,2121,Standard,Dorchester,Suffolk County,Massachusetts,MA
610,2122,Standard,Dorchester,Suffolk County,Massachusetts,MA
611,2123,PO Box,Boston,Suffolk County,Massachusetts,MA
612,2124,Standard,Dorchester Center,Suffolk County,Massachusetts,MA
613,2125,Standard,Dorchester,Suffolk County,Massachusetts,MA
614,2126,Standard,Mattapan,Suffolk County,Massachusetts,MA
615,2127,Standard,Boston,Suffolk County,Massachusetts,MA
616,2128,Standard,Boston,Suffolk County,Massachusetts,MA
617,2129,Standard,Charlestown,Suffolk County,Massachusetts,MA
618,2130,Standard,Jamaica Plain,Suffolk County,Massachusetts,MA
619,2131,Standard,Roslindale,Suffolk County,Massachusetts,MA
620,2132,Standard,West Roxbury,Suffolk County,Massachusetts,MA
621,2133,Standard,Boston,Suffolk County,Massachusetts,MA
622,2134,Standard,Allston,Suffolk County,Massachusetts,MA
623,2135,Standard,Brighton,Suffolk County,Massachusetts,MA
624,2136,Standard,Hyde Park,Suffolk County,Massachusetts,MA
625,2137,PO Box,Readville,Suffolk County,Massachusetts,MA
626,2138,Standard,Cambridge,Middlesex County,Massachusetts,MA
627,2139,Standard,Cambridge,Middlesex County,Massachusetts,MA
628,2140,Standard,Cambridge,Middlesex County,Massachusetts,MA
629,2141,Standard,Cambridge,Middlesex County,Massachusetts,MA
630,2142,Standard,Cambridge,Middlesex County,Massachusetts,MA
631,2143,Standard,Somerville,Middlesex County,Massachusetts,MA
632,2144,Standard,Somerville,Middlesex County,Massachusetts,MA
633,2145,Standard,Somerville,Middlesex County,Massachusetts,MA
634,2148,Standard,Malden,Middlesex County,Massachusetts,MA
635,2149,Standard,Everett,Middlesex County,Massachusetts,MA
636,2150,Standard,Chelsea,Suffolk County,Massachusetts,MA
637,2151,Standard,Revere,Suffolk County,Massachusetts,MA
638,2152,Standard,Winthrop,Suffolk County,Massachusetts,MA
639,2153,PO Box,Medford,Middlesex County,Massachusetts,MA
640,2155,Standard,Medford,Middlesex County,Massachusetts,MA
641,2156,PO Box,West Medford,Middlesex County,Massachusetts,MA
642,2163,Standard,Boston,Suffolk County,Massachusetts,MA
643,2169,Standard,Quincy,Norfolk County,Massachusetts,MA
644,2170,Standard,Quincy,Norfolk County,Massachusetts,MA
645,2171,Standard,Quincy,Norfolk County,Massachusetts,MA
646,2176,Standard,Melrose,Middlesex County,Massachusetts,MA
647,2180,Standard,Stoneham,Middlesex County,Massachusetts,MA
648,2184,Standard,Braintree,Norfolk County,Massachusetts,MA
649,2185,PO Box,Braintree,Norfolk County,Massachusetts,MA
650,2186,Standard,Milton,Norfolk County,Massachusetts,MA
651,2187,PO Box,Milton Village,Norfolk County,Massachusetts,MA
652,2188,Standard,Weymouth,Norfolk County,Massachusetts,MA
653,2189,Standard,East Weymouth,Norfolk County,Massachusetts,MA
654,2190,Standard,South Weymouth,Norfolk County,Massachusetts,MA
655,2191,Standard,North Weymouth,Norfolk County,Massachusetts,MA
656,2196,PO Box,Boston,Suffolk County,Massachusetts,MA
657,2199,Standard,Boston,Suffolk County,Massachusetts,MA
658,2201,Unique,Boston,Suffolk County,Massachusetts,MA
659,2203,Standard,Boston,Suffolk County,Massachusetts,MA
660,2204,Unique,Boston,Suffolk County,Massachusetts,MA
661,2205,PO Box,Boston,Suffolk County,Massachusetts,MA
662,2206,Unique,Boston,Suffolk County,Massachusetts,MA
663,2207,Unique,Boston,Suffolk County,Massachusetts,MA
664,2210,Standard,Boston,Suffolk County,Massachusetts,MA
665,2211,Unique,Boston,Suffolk County,Massachusetts,MA
666,2212,Unique,Boston,Suffolk County,Massachusetts,MA
667,2215,Standard,Boston,Suffolk County,Massachusetts,MA
668,2216,Unique,Boston,Suffolk County,Massachusetts,MA
669,2217,Unique,Boston,Suffolk County,Massachusetts,MA
670,2222,Standard,Boston,Suffolk County,Massachusetts,MA
671,2228,PO Box,East Boston,Suffolk County,Massachusetts,MA
672,2238,PO Box,Cambridge,Middlesex County,Massachusetts,MA
673,2239,Unique,Cambridge,Middlesex County,Massachusetts,MA
674,2241,Unique,Boston,Suffolk County,Massachusetts,MA
675,2266,Unique,Boston,Suffolk County,Massachusetts,MA
676,2269,PO Box,Quincy,Norfolk County,Massachusetts,MA
677,2283,Standard,Boston,Suffolk County,Massachusetts,MA
678,2284,Standard,Boston,Suffolk County,Massachusetts,MA
679,2293,Unique,Boston,Suffolk County,Massachusetts,MA
680,2295,Unique,Boston,Suffolk County,Massachusetts,MA
681,2297,Unique,Boston,Suffolk County,Massachusetts,MA
682,2298,PO Box,Boston,Suffolk County,Massachusetts,MA
683,2301,Standard,Brockton,Plymouth County,Massachusetts,MA
684,2302,Standard,Brockton,Plymouth County,Massachusetts,MA
685,2303,PO Box,Brockton,Plymouth County,Massachusetts,MA
686,2304,PO Box,Brockton,Plymouth County,Massachusetts,MA
687,2305,PO Box,Brockton,Plymouth County,Massachusetts,MA
688,2322,Standard,Avon,Norfolk County,Massachusetts,MA
689,2324,Standard,Bridgewater,Plymouth County,Massachusetts,MA
690,2325,Unique,Bridgewater,Plymouth County,Massachusetts,MA
691,2327,PO Box,Bryantville,Plymouth County,Massachusetts,MA
692,2330,Standard,Carver,Plymouth County,Massachusetts,MA
693,2331,PO Box,Duxbury,Plymouth County,Massachusetts,MA
694,2332,Standard,Duxbury,Plymouth County,Massachusetts,MA
695,2333,Standard,East Bridgewater,Plymouth County,Massachusetts,MA
696,2334,PO Box,Easton,Bristol County,Massachusetts,MA
697,2337,PO Box,Elmwood,Plymouth County,Massachusetts,MA
698,2338,Standard,Halifax,Plymouth County,Massachusetts,MA
699,2339,Standard,Hanover,Plymouth County,Massachusetts,MA
700,2340,Unique,Hanover,Plymouth County,Massachusetts,MA
701,2341,Standard,Hanson,Plymouth County,Massachusetts,MA
702,2343,Standard,Holbrook,Norfolk County,Massachusetts,MA
703,2344,Unique,Middleboro,Plymouth County,Massachusetts,MA
704,2345,PO Box,Manomet,Plymouth County,Massachusetts,MA
705,2346,Standard,Middleboro,Plymouth County,Massachusetts,MA
706,2347,Standard,Lakeville,Plymouth County,Massachusetts,MA
707,2348,Unique,Lakeville,Plymouth County,Massachusetts,MA
708,2349,Unique,Middleboro,Plymouth County,Massachusetts,MA
709,2350,PO Box,Monponsett,Plymouth County,Massachusetts,MA
710,2351,Standard,Abington,Plymouth County,Massachusetts,MA
711,2355,PO Box,North Carver,Plymouth County,Massachusetts,MA
712,2356,Standard,North Easton,Bristol County,Massachusetts,MA
713,2357,Unique,North Easton,Bristol County,Massachusetts,MA
714,2358,PO Box,North Pembroke,Plymouth County,Massachusetts,MA
715,2359,Standard,Pembroke,Plymouth County,Massachusetts,MA
716,2360,Standard,Plymouth,Plymouth County,Massachusetts,MA
717,2361,PO Box,Plymouth,Plymouth County,Massachusetts,MA
718,2362,PO Box,Plymouth,Plymouth County,Massachusetts,MA
719,2364,Standard,Kingston,Plymouth County,Massachusetts,MA
720,2366,PO Box,South Carver,Plymouth County,Massachusetts,MA
721,2367,Standard,Plympton,Plymouth County,Massachusetts,MA
722,2368,Standard,Randolph,Norfolk County,Massachusetts,MA
723,2370,Standard,Rockland,Plymouth County,Massachusetts,MA
724,2375,Standard,South Easton,Bristol County,Massachusetts,MA
725,2379,Standard,West Bridgewater,Plymouth County,Massachusetts,MA
726,2381,PO Box,White Horse Beach,Plymouth County,Massachusetts,MA
727,2382,Standard,Whitman,Plymouth County,Massachusetts,MA
728,2420,Standard,Lexington,Middlesex County,Massachusetts,MA
729,2421,Standard,Lexington,Middlesex County,Massachusetts,MA
730,2445,Standard,Brookline,Norfolk County,Massachusetts,MA
731,2446,Standard,Brookline,Norfolk County,Massachusetts,MA
732,2447,PO Box,Brookline Village,Norfolk County,Massachusetts,MA
733,2451,Standard,Waltham,Middlesex County,Massachusetts,MA
734,2452,Standard,Waltham,Middlesex County,Massachusetts,MA
735,2453,Standard,Waltham,Middlesex County,Massachusetts,MA
736,2454,PO Box,Waltham,Middlesex County,Massachusetts,MA
737,2455,PO Box,North Waltham,Middlesex County,Massachusetts,MA
738,2456,PO Box,New Town,Middlesex County,Massachusetts,MA
739,2457,PO Box,Babson Park,Norfolk County,Massachusetts,MA
740,2458,Standard,Newton,Middlesex County,Massachusetts,MA
741,2459,Standard,Newton Center,Middlesex County,Massachusetts,MA
742,2460,Standard,Newtonville,Middlesex County,Massachusetts,MA
743,2461,Standard,Newton Highlands,Middlesex County,Massachusetts,MA
744,2462,Standard,Newton Lower Falls,Middlesex County,Massachusetts,MA
745,2464,Standard,Newton Upper Falls,Middlesex County,Massachusetts,MA
746,2465,Standard,West Newton,Middlesex County,Massachusetts,MA
747,2466,Standard,Auburndale,Middlesex County,Massachusetts,MA
748,2467,Standard,Chestnut Hill,Norfolk County,Massachusetts,MA
749,2468,Standard,Waban,Middlesex County,Massachusetts,MA
750,2471,PO Box,Watertown,Middlesex County,Massachusetts,MA
751,2472,Standard,Watertown,Middlesex County,Massachusetts,MA
752,2474,Standard,Arlington,Middlesex County,Massachusetts,MA
753,2475,PO Box,Arlington Heights,Middlesex County,Massachusetts,MA
754,2476,Standard,Arlington,Middlesex County,Massachusetts,MA
755,2477,Unique,Watertown,Middlesex County,Massachusetts,MA
756,2478,Standard,Belmont,Middlesex County,Massachusetts,MA
757,2479,PO Box,Waverley,Middlesex County,Massachusetts,MA
758,2481,Standard,Wellesley Hills,Norfolk County,Massachusetts,MA
759,2482,Standard,Wellesley,Norfolk County,Massachusetts,MA
760,2492,Standard,Needham,Norfolk County,Massachusetts,MA
761,2493,Standard,Weston,Middlesex County,Massachusetts,MA
762,2494,Standard,Needham Heights,Norfolk County,Massachusetts,MA
